month;day;year;id;age;kg.meat;hours;datatype
4;18;1982;3414;16;0.00;6.70;1
4;19;1982;3414;16;0.00;5.30;1
4;20;1982;3414;16;4.70;8.00;1
4;21;1982;3414;16;0.00;4.40;1
4;22;1982;3414;16;4.60;2.10;1
4;23;1982;3414;16;0.00;9.00;1
4;24;1982;3414;16;0.00;9.40;1
4;25;1982;3414;16;0.00;7.70;1
4;26;1982;3414;16;0.00;7.10;1
3;25;1994;3414;28;3.93;2.50;1
3;26;1994;3414;28;3.93;4.00;1
7;10;1995;3414;29;6.29;;3
7;13;1995;3414;29;0.00;;3
7;21;1995;3414;29;2.87;;3
7;28;1995;3414;29;13.99;;3
4;17;1996;3414;30;0.00;;3
4;18;1996;3414;30;0.00;;3
4;19;1996;3414;30;0.00;;3
4;20;1996;3414;30;8.67;;3
4;21;1996;3414;30;0.00;;3
8;26;1997;3414;31;2.05;9.00;1
8;27;1997;3414;31;9.70;7.00;1
8;28;1997;3414;31;0.20;9.70;1
10;21;1997;3414;31;14.25;8.60;1
10;22;1997;3414;31;0.00;8.10;1
10;23;1997;3414;31;7.90;7.70;1
1;7;1998;3414;32;0.00;;3
1;8;1998;3414;32;4.87;;3
1;9;1998;3414;32;4.87;;3
1;10;1998;3414;32;0.00;;3
1;19;1998;3414;32;0.00;;3
1;20;1998;3414;32;0.00;;3
1;21;1998;3414;32;0.00;;3
1;22;1998;3414;32;0.00;;3
1;23;1998;3414;32;0.00;;3
2;13;1998;3414;32;0.00;;3
2;14;1998;3414;32;4.25;;3
2;15;1998;3414;32;0.00;;3
2;16;1998;3414;32;0.00;;3
2;17;1998;3414;32;0.00;;3
2;18;1998;3414;32;0.00;;3
2;19;1998;3414;32;0.00;;3
2;20;1998;3414;32;0.00;;3
2;21;1998;3414;32;9.91;;3
2;22;1998;3414;32;4.87;;3
2;23;1998;3414;32;0.00;;3
2;24;1998;3414;32;0.00;;3
2;25;1998;3414;32;4.96;;3
2;26;1998;3414;32;0.00;;3
2;27;1998;3414;32;0.00;;3
2;28;1998;3414;32;0.00;;3
3;1;1998;3414;32;0.00;;3
3;6;1998;3414;32;4.96;;3
3;19;1998;3414;32;4.87;;3
3;25;1998;3414;32;4.96;;3
3;27;1998;3414;32;4.96;;3
4;3;1998;3414;32;2.19;;3
4;4;1998;3414;32;0.00;;3
4;17;1998;3414;32;0.00;2.80;1
4;18;1998;3414;32;0.00;2.30;1
4;19;1998;3414;32;0.00;6.20;1
4;28;1998;3414;32;0.00;2.20;1
4;29;1998;3414;32;0.00;7.13;1
4;30;1998;3414;32;10.90;7.52;1
5;1;1998;3414;32;3.50;;3
5;8;1998;3414;32;4.87;;3
5;13;1998;3414;32;0.00;;3
5;22;1998;3414;32;4.96;;3
5;23;1998;3414;32;4.96;;3
6;1;1998;3414;32;8.67;;3
6;2;1998;3414;32;0.00;;3
6;3;1998;3414;32;0.00;;3
6;4;1998;3414;32;4.96;;3
6;5;1998;3414;32;34.91;;3
6;6;1998;3414;32;4.96;;3
6;8;1998;3414;32;0.00;;3
6;14;1998;3414;32;0.00;8.70;1
6;18;1998;3414;32;9.82;;3
6;20;1998;3414;32;0.00;;3
6;29;1998;3414;32;4.96;;3
7;2;1998;3414;32;0.00;;3
7;3;1998;3414;32;9.74;;3
7;10;1998;3414;32;6.30;6.15;1
7;11;1998;3414;32;0.00;1.63;1
7;14;1998;3414;32;0.00;;3
7;15;1998;3414;32;0.00;;3
7;16;1998;3414;32;8.62;;3
7;17;1998;3414;32;28.42;;3
7;18;1998;3414;32;0.00;;3
7;19;1998;3414;32;6.17;;3
7;20;1998;3414;32;2.19;;3
7;21;1998;3414;32;4.87;;3
7;22;1998;3414;32;3.75;;3
7;23;1998;3414;32;8.74;;3
7;24;1998;3414;32;0.00;;3
7;30;1998;3414;32;3.71;;3
8;7;1998;3414;32;6.38;;3
8;8;1998;3414;32;0.00;;3
8;9;1998;3414;32;4.96;;3
8;10;1998;3414;32;0.00;;3
8;11;1998;3414;32;4.87;;3
8;12;1998;3414;32;0.00;;3
8;20;1998;3414;32;2.19;;3
8;21;1998;3414;32;7.80;;3
8;22;1998;3414;32;4.96;;3
8;29;1998;3414;32;4.96;;3
9;2;1998;3414;32;4.87;;3
9;3;1998;3414;32;3.71;;3
9;4;1998;3414;32;2.19;;3
9;10;1998;3414;32;4.96;;3
9;11;1998;3414;32;4.87;;3
9;13;1998;3414;32;4.96;;3
9;14;1998;3414;32;3.90;;3
9;15;1998;3414;32;4.87;;3
9;17;1998;3414;32;3.90;;3
9;18;1998;3414;32;3.71;;3
9;20;1998;3414;32;4.96;;3
10;3;1998;3414;32;0.00;;3
10;4;1998;3414;32;3.60;;3
10;5;1998;3414;32;4.96;;3
10;6;1998;3414;32;0.00;;3
10;9;1998;3414;32;0.00;;3
10;18;1998;3414;32;4.96;;3
10;23;1998;3414;32;4.87;;3
12;4;1998;3414;32;3.20;;3
12;11;1998;3414;32;0.00;;3
12;12;1998;3414;32;5.90;;3
12;13;1998;3414;32;0.00;;3
12;14;1998;3414;32;0.00;;3
12;15;1998;3414;32;0.00;;3
12;16;1998;3414;32;4.25;;3
12;28;1998;3414;32;0.00;;3
12;29;1998;3414;32;0.00;;3
12;30;1998;3414;32;0.00;;3
1;8;1999;3414;33;4.96;;3
1;10;1999;3414;33;0.00;;3
2;5;1999;3414;33;9.82;;3
2;12;1999;3414;33;2.80;;3
2;13;1999;3414;33;12.67;;3
2;14;1999;3414;33;8.74;;3
3;10;1999;3414;33;2.64;;3
3;11;1999;3414;33;0.00;;3
3;12;1999;3414;33;0.00;;3
3;13;1999;3414;33;4.87;;3
4;5;1999;3414;33;0.00;;3
4;6;1999;3414;33;0.00;;3
4;7;1999;3414;33;1.21;;3
4;9;1999;3414;33;0.00;;3
4;10;1999;3414;33;0.00;;3
4;11;1999;3414;33;5.62;;3
4;12;1999;3414;33;3.25;;3
4;23;1999;3414;33;3.71;;3
4;25;1999;3414;33;1.43;;3
4;26;1999;3414;33;34.56;;3
4;27;1999;3414;33;0.00;;3
4;28;1999;3414;33;4.96;;3
4;29;1999;3414;33;1.43;;3
5;12;1999;3414;33;4.96;;3
5;25;1999;3414;33;5.62;;3
5;26;1999;3414;33;0.00;;3
5;27;1999;3414;33;0.00;;3
5;28;1999;3414;33;4.87;;3
5;29;1999;3414;33;4.87;;3
5;30;1999;3414;33;4.87;;3
5;31;1999;3414;33;4.96;;3
6;24;1999;3414;33;12.76;;3
8;18;1999;3414;33;1.21;;3
8;19;1999;3414;33;0.00;;3
8;20;1999;3414;33;0.00;;3
8;21;1999;3414;33;0.00;;3
8;22;1999;3414;33;0.00;;3
8;28;1999;3414;33;12.80;;3
9;3;1999;3414;33;0.00;;3
9;4;1999;3414;33;0.00;;3
9;5;1999;3414;33;3.71;;3
9;6;1999;3414;33;0.00;;3
9;17;1999;3414;33;0.00;;3
9;18;1999;3414;33;3.71;;3
9;19;1999;3414;33;0.00;;3
9;26;1999;3414;33;4.87;;3
10;5;1999;3414;33;4.87;;3
10;6;1999;3414;33;0.00;;3
10;9;1999;3414;33;0.00;;3
10;10;1999;3414;33;0.00;;3
10;13;1999;3414;33;0.00;;3
10;23;1999;3414;33;4.87;;3
10;26;1999;3414;33;10.03;;3
10;27;1999;3414;33;2.19;;3
10;28;1999;3414;33;0.00;;3
10;30;1999;3414;33;12.05;;3
11;1;1999;3414;33;1.43;;3
11;2;1999;3414;33;0.00;;3
11;3;1999;3414;33;0.00;;3
11;11;1999;3414;33;4.87;;3
11;14;1999;3414;33;4.87;;3
11;27;1999;3414;33;4.25;;3
12;2;1999;3414;33;1.60;;3
12;7;1999;3414;33;0.00;;3
12;8;1999;3414;33;6.33;;3
12;9;1999;3414;33;0.00;;3
12;10;1999;3414;33;0.00;;3
12;11;1999;3414;33;8.74;;3
1;7;2000;3414;34;0.00;;3
1;8;2000;3414;34;4.96;;3
1;9;2000;3414;34;4.87;;3
1;10;2000;3414;34;0.00;;3
1;11;2000;3414;34;3.00;;3
1;12;2000;3414;34;0.00;;3
1;13;2000;3414;34;0.00;;3
1;14;2000;3414;34;0.00;;3
1;21;2000;3414;34;4.96;;3
1;25;2000;3414;34;4.96;;3
2;5;2000;3414;34;7.76;;3
2;6;2000;3414;34;1.21;;3
2;7;2000;3414;34;0.00;;3
2;20;2000;3414;34;7.80;;3
3;27;2000;3414;34;3.15;;3
3;29;2000;3414;34;3.15;;3
4;4;2000;3414;34;0.00;;3
4;5;2000;3414;34;3.71;;3
4;6;2000;3414;34;0.00;;3
4;7;2000;3414;34;2.19;;3
4;12;2000;3414;34;4.96;;3
4;13;2000;3414;34;0.00;;3
4;23;2000;3414;34;20.52;;3
4;29;2000;3414;34;0.00;;3
5;7;2000;3414;34;9.73;;3
5;8;2000;3414;34;7.80;;3
5;13;2000;3414;34;9.82;;3
5;19;2000;3414;34;0.00;;3
5;22;2000;3414;34;9.73;;3
6;1;2000;3414;34;4.65;5.53;1
6;2;2000;3414;34;4.96;;3
6;9;2000;3414;34;3.71;;3
6;10;2000;3414;34;0.00;;3
7;13;2000;3414;34;9.40;7.33;1
7;14;2000;3414;34;6.90;4.17;1
7;15;2000;3414;34;8.30;5.88;1
7;16;2000;3414;34;7.70;5.93;1
7;17;2000;3414;34;9.10;14.02;1
7;18;2000;3414;34;0.00;;3
9;21;2000;3414;34;9.74;;3
9;22;2000;3414;34;9.82;;3
9;23;2000;3414;34;0.00;;3
10;5;2000;3414;34;0.00;;3
10;19;2000;3414;34;4.87;;3
10;20;2000;3414;34;4.87;;3
10;21;2000;3414;34;4.96;;3
10;22;2000;3414;34;1.46;;3
10;23;2000;3414;34;0.00;;3
11;29;2000;3414;34;0.00;;3
11;30;2000;3414;34;4.87;;3
12;7;2000;3414;34;1.21;;3
12;8;2000;3414;34;4.87;;3
12;9;2000;3414;34;0.00;;3
12;10;2000;3414;34;0.00;;3
12;11;2000;3414;34;8.74;;3
12;12;2000;3414;34;0.00;;3
12;13;2000;3414;34;0.00;;3
12;27;2000;3414;34;0.00;;3
12;28;2000;3414;34;0.00;;3
12;29;2000;3414;34;4.96;;3
12;30;2000;3414;34;0.00;;3
1;9;2001;3414;35;0.00;;3
1;10;2001;3414;35;0.00;;3
1;11;2001;3414;35;0.00;;3
1;12;2001;3414;35;4.87;;3
1;18;2001;3414;35;2.19;;3
1;19;2001;3414;35;0.00;;3
1;20;2001;3414;35;0.00;;3
2;16;2001;3414;35;0.00;;3
2;17;2001;3414;35;14.95;;3
2;28;2001;3414;35;0.00;;3
3;1;2001;3414;35;4.96;;3
3;2;2001;3414;35;8.58;;3
3;3;2001;3414;35;0.00;;3
4;2;2001;3414;35;0.00;;3
4;3;2001;3414;35;4.87;;3
4;5;2001;3414;35;0.00;;3
4;6;2001;3414;35;0.00;;3
4;7;2001;3414;35;0.00;;3
4;10;2001;3414;35;4.96;;3
4;19;2001;3414;35;0.00;;3
4;20;2001;3414;35;4.96;;3
5;14;2001;3414;35;3.71;;3
5;15;2001;3414;35;9.82;;3
6;28;2001;3414;35;3.71;;3
6;29;2001;3414;35;6.35;;3
6;30;2001;3414;35;0.00;;3
7;27;2001;3414;35;0.00;;3
7;28;2001;3414;35;0.00;;3
8;12;2001;3414;35;0.00;;3
8;13;2001;3414;35;0.00;;3
8;25;2001;3414;35;2.19;;3
8;26;2001;3414;35;0.00;;3
10;9;2001;3414;35;0.00;;3
10;10;2001;3414;35;8.58;;3
10;11;2001;3414;35;1.43;;3
10;24;2001;3414;35;2.87;;3
10;25;2001;3414;35;3.00;;3
10;26;2001;3414;35;0.00;;3
12;1;2001;3414;35;0.00;;3
1;8;2002;3414;36;4.96;;3
3;26;2002;3414;36;5.62;;3
4;10;2002;3414;36;0.00;;3
4;11;2002;3414;36;8.74;;3
4;12;2002;3414;36;0.00;;3
5;13;2002;3414;36;0.00;;3
5;14;2002;3414;36;4.96;;3
5;15;2002;3414;36;5.02;;3
7;17;2002;3414;36;0.00;;3
7;18;2002;3414;36;4.96;;3
7;19;2002;3414;36;4.87;;3
7;20;2002;3414;36;4.96;;3
8;4;2002;3414;36;3.20;;3
8;17;2002;3414;36;0.00;;3
8;18;2002;3414;36;9.91;;3
9;24;2002;3414;36;5.50;;3
9;25;2002;3414;36;4.96;;3
9;26;2002;3414;36;5.62;;3
11;27;2002;3414;36;28.20;;3
11;28;2002;3414;36;0.00;;3
12;28;2002;3414;36;0.00;;3
12;29;2002;3414;36;2.30;;3
12;30;2002;3414;36;4.87;;3
3;8;2003;3414;37;3.20;;3
3;19;2003;3414;37;0.00;;3
3;20;2003;3414;37;0.00;;3
3;21;2003;3414;37;12.67;;3
3;22;2003;3414;37;0.00;;3
3;23;2003;3414;37;0.00;;3
3;24;2003;3414;37;4.87;;3
5;14;2003;3414;37;4.87;;3
5;15;2003;3414;37;0.00;;3
5;25;2003;3414;37;0.00;;3
5;26;2003;3414;37;1.21;;3
7;3;2003;3414;37;0.00;;3
7;8;2003;3414;37;0.00;;3
7;9;2003;3414;37;4.96;;3
7;10;2003;3414;37;4.87;;3
7;11;2003;3414;37;0.00;;3
7;25;2003;3414;37;2.75;;3
7;26;2003;3414;37;9.82;;3
9;18;2003;3414;37;0.00;;3
9;19;2003;3414;37;3.90;;3
10;8;2003;3414;37;2.75;;3
10;9;2003;3414;37;0.00;;3
10;10;2003;3414;37;3.90;;3
10;11;2003;3414;37;3.90;;3
2;19;2004;3414;38;4.87;;3
2;20;2004;3414;38;4.87;;3
3;4;2004;3414;38;7.80;;3
3;5;2004;3414;38;0.00;;3
3;10;2004;3414;38;0.00;;3
3;11;2004;3414;38;1.43;;3
3;18;2004;3414;38;8.74;;3
3;19;2004;3414;38;4.96;;3
4;1;2004;3414;38;1.21;;3
4;2;2004;3414;38;0.00;;3
4;28;2004;3414;38;0.00;;3
4;29;2004;3414;38;4.96;;3
4;30;2004;3414;38;3.25;;3
5;1;2004;3414;38;4.96;;3
5;2;2004;3414;38;4.96;;3
5;3;2004;3414;38;0.00;;3
5;4;2004;3414;38;3.50;;3
5;5;2004;3414;38;0.00;;3
5;6;2004;3414;38;3.50;;3
5;7;2004;3414;38;0.00;;3
5;8;2004;3414;38;0.00;;3
6;9;2004;3414;38;3.65;;3
6;10;2004;3414;38;4.96;;3
6;11;2004;3414;38;0.00;;3
6;12;2004;3414;38;3.65;;3
7;1;2004;3414;38;0.00;;3
7;17;2004;3414;38;7.80;;3
7;18;2004;3414;38;8.74;;3
10;4;2004;3414;38;4.87;;3
10;5;2004;3414;38;0.00;;3
10;6;2004;3414;38;2.75;;3
10;7;2004;3414;38;0.00;;3
10;22;2004;3414;38;0.00;;3
10;23;2004;3414;38;0.00;;3
10;24;2004;3414;38;0.00;;3
10;25;2004;3414;38;0.00;;3
10;26;2004;3414;38;9.82;;3
10;27;2004;3414;38;0.00;;3
10;28;2004;3414;38;0.00;;3
12;1;2004;3414;38;2.82;;3
12;2;2004;3414;38;9.74;;3
12;29;2004;3414;38;0.00;;3
1;26;2005;3414;39;0.00;;3
1;27;2005;3414;39;0.00;;3
2;15;2005;3414;39;0.00;;3
2;16;2005;3414;39;7.80;;3
2;17;2005;3414;39;0.00;;3
3;17;2005;3414;39;9.64;;3
4;16;2005;3414;39;3.71;;3
4;17;2005;3414;39;0.00;;3
4;18;2005;3414;39;3.71;;3
4;19;2005;3414;39;0.00;;3
5;12;2005;3414;39;1.43;;3
5;13;2005;3414;39;0.00;;3
5;29;2005;3414;39;0.00;;3
5;30;2005;3414;39;4.96;;3
5;31;2005;3414;39;2.15;;3
6;1;2005;3414;39;20.47;;3
6;22;2005;3414;39;4.87;;3
6;23;2005;3414;39;7.80;;3
7;1;2005;3414;39;0.00;;3
7;2;2005;3414;39;3.75;;3
7;3;2005;3414;39;8.77;;3
7;13;2005;3414;39;0.00;;3
7;14;2005;3414;39;3.75;;3
7;15;2005;3414;39;0.00;;3
7;16;2005;3414;39;7.80;;3
7;17;2005;3414;39;5.02;;3
7;18;2005;3414;39;4.87;;3
8;5;2005;3414;39;3.85;;3
8;6;2005;3414;39;0.00;;3
8;12;2005;3414;39;1.21;;3
8;13;2005;3414;39;3.85;;3
8;26;2005;3414;39;0.00;;3
11;14;2005;3414;39;0.00;;3
11;15;2005;3414;39;0.00;;3
11;16;2005;3414;39;0.00;;3
11;17;2005;3414;39;4.87;;3
11;18;2005;3414;39;0.00;;3
11;19;2005;3414;39;0.00;;3
11;20;2005;3414;39;0.00;;3
11;27;2005;3414;39;0.00;;3
11;28;2005;3414;39;4.96;;3
11;29;2005;3414;39;4.87;;3
11;30;2005;3414;39;4.96;;3
12;1;2005;3414;39;0.00;;3
12;27;2005;3414;39;2.30;;3
12;28;2005;3414;39;4.87;;3
12;29;2005;3414;39;0.00;;3
12;30;2005;3414;39;0.00;;3
1;13;2006;3414;40;0.00;;3
1;14;2006;3414;40;0.00;;3
1;20;2006;3414;40;0.00;;3
1;21;2006;3414;40;0.00;;3
1;22;2006;3414;40;0.00;;3
1;23;2006;3414;40;0.00;;3
2;2;2006;3414;40;4.87;;3
3;14;2006;3414;40;0.90;;3
3;30;2006;3414;40;0.00;;3
3;31;2006;3414;40;4.96;;3
4;13;2006;3414;40;0.00;;3
4;14;2006;3414;40;4.96;;3
4;25;2006;3414;40;0.00;;3
4;26;2006;3414;40;4.25;;3
4;27;2006;3414;40;0.00;;3
4;28;2006;3414;40;7.80;;3
5;26;2006;3414;40;7.80;;3
5;27;2006;3414;40;4.96;;3
5;28;2006;3414;40;4.87;;3
5;29;2006;3414;40;4.87;;3
7;7;2006;3414;40;0.00;;3
7;8;2006;3414;40;5.02;;3
7;9;2006;3414;40;4.96;;3
7;10;2006;3414;40;5.62;;3
7;11;2006;3414;40;0.00;;3
8;3;2006;3414;40;0.00;;3
8;4;2006;3414;40;0.00;;3
8;27;2006;3414;40;0.00;;3
8;28;2006;3414;40;9.82;;3
9;8;2006;3414;40;4.87;;3
9;9;2006;3414;40;0.00;;3
9;10;2006;3414;40;0.00;;3
9;11;2006;3414;40;0.00;;3
9;12;2006;3414;40;0.00;;3
9;29;2006;3414;40;0.00;;3
9;30;2006;3414;40;4.87;;3
10;1;2006;3414;40;0.00;;3
10;2;2006;3414;40;4.87;;3
11;13;2006;3414;40;5.02;;3
11;14;2006;3414;40;4.87;;3
11;15;2006;3414;40;0.00;;3
11;16;2006;3414;40;4.87;;3
12;13;2006;3414;40;7.17;;3
12;14;2006;3414;40;4.60;;3
12;29;2006;3414;40;4.87;;3
1;30;2007;3414;41;0.00;;3
1;31;2007;3414;41;0.00;;3
2;1;2007;3414;41;4.87;;3
2;15;2007;3414;41;5.62;;3
2;16;2007;3414;41;2.80;;3
2;28;2007;3414;41;8.74;;3
3;1;2007;3414;41;4.96;;3
3;2;2007;3414;41;4.96;;3
3;5;2007;3414;41;0.00;;3
7;5;1980;3416;14;0.00;8.00;1
7;6;1980;3416;14;0.00;9.30;1
7;7;1980;3416;14;0.00;8.00;1
7;8;1980;3416;14;0.00;3.50;1
2;6;1982;3416;16;0.00;7.30;1
2;7;1982;3416;16;1.15;8.10;1
2;8;1982;3416;16;0.00;6.00;1
2;9;1982;3416;16;0.00;8.00;1
2;10;1982;3416;16;0.00;6.60;1
2;11;1982;3416;16;0.00;7.10;1
2;12;1982;3416;16;0.20;8.30;1
2;13;1982;3416;16;0.00;7.80;1
2;14;1982;3416;16;0.00;7.80;1
2;15;1982;3416;16;0.00;3.40;1
7;18;2001;3416;35;4.87;;3
7;19;2001;3416;35;4.96;;3
7;20;2001;3416;35;0.00;;3
7;21;2001;3416;35;0.00;;3
10;9;2001;3416;35;0.00;;3
10;10;2001;3416;35;0.00;;3
10;11;2001;3416;35;1.43;;3
10;24;2001;3416;35;0.00;;3
10;25;2001;3416;35;4.96;;3
10;26;2001;3416;35;0.00;;3
11;20;2001;3416;35;0.00;;3
11;21;2001;3416;35;1.93;;3
10;23;2000;3417;34;9.00;;3
10;28;2000;3417;34;0.00;;3
1;29;2001;3417;35;0.00;;3
1;30;2001;3417;35;1.68;;3
1;31;2001;3417;35;0.00;;3
2;1;2001;3417;35;19.70;;3
5;21;2001;3417;35;0.00;;3
5;22;2001;3417;35;0.00;;3
5;23;2001;3417;35;0.00;;3
5;24;2001;3417;35;4.50;;3
5;25;2001;3417;35;0.00;;3
9;7;2001;3417;35;4.50;;3
9;24;2001;3417;35;3.36;;3
10;13;2001;3417;35;1.50;;3
10;3157;2001;3417;35;7.86;;3
11;2;2001;3417;35;0.00;;3
1;17;2004;3417;38;1.00;;3
2;14;2004;3417;38;0.00;;3
4;23;2004;3417;38;0.00;;3
5;10;2004;3417;38;0.00;;3
12;5;2004;3417;38;7.20;;3
1;20;2005;3417;39;33.50;;3
1;30;2005;3417;39;0.00;;3
2;2;2005;3417;39;0.00;;3
2;8;2005;3417;39;0.00;;3
2;14;2005;3417;39;4.30;;3
2;23;2005;3417;39;0.00;;3
2;27;2005;3417;39;5.50;;3
3;18;2005;3417;39;0.00;;3
5;11;2005;3417;39;0.00;;3
6;12;2005;3417;39;2.80;;3
7;19;2005;3417;39;0.00;;3
8;15;2005;3417;39;0.00;;3
10;5;2005;3417;39;4.50;;3
10;14;2005;3417;39;0.00;;3
1;2;2006;3417;40;4.50;;3
1;26;2006;3417;40;0.00;;3
1;28;2006;3417;40;0.00;;3
2;8;2006;3417;40;0.00;;3
2;12;2006;3417;40;0.00;;3
2;16;2006;3417;40;0.00;;3
2;23;2006;3417;40;1.50;;3
3;28;2006;3417;40;0.00;;3
8;9;2006;3417;40;0.00;;3
7;11;2003;3418;37;0.00;;3
9;18;2003;3418;37;3.90;;3
9;19;2003;3418;37;4.87;;3
2;19;2004;3418;38;8.74;;3
2;20;2004;3418;38;0.00;;3
12;29;2004;3418;38;0.00;;3
3;17;2005;3418;39;0.00;;3
7;19;2005;3418;39;0.00;;3
7;20;2005;3418;39;0.00;;3
7;21;2005;3418;39;0.00;;3
7;22;2005;3418;39;4.96;;3
7;23;2005;3418;39;8.74;;3
7;5;1980;3421;14;0.00;8.00;1
7;6;1980;3421;14;2.60;9.30;1
7;7;1980;3421;14;0.00;8.00;1
7;8;1980;3421;14;0.00;3.50;1
4;18;1982;3421;16;0.00;6.70;1
4;19;1982;3421;16;0.00;5.30;1
4;20;1982;3421;16;0.00;8.00;1
4;21;1982;3421;16;0.00;4.40;1
4;22;1982;3421;16;0.00;2.10;1
4;23;1982;3421;16;0.00;9.00;1
4;24;1982;3421;16;0.00;9.40;1
4;25;1982;3421;16;0.60;7.70;1
4;26;1982;3421;16;0.00;7.10;1
11;1;1995;3421;29;4.96;;3
12;9;1995;3421;29;0.00;;3
12;10;1995;3421;29;0.00;;3
1;9;1996;3421;30;0.00;;3
1;10;1996;3421;30;0.00;;3
1;11;1996;3421;30;0.00;;3
1;12;1996;3421;30;0.00;;3
1;13;1996;3421;30;0.00;;3
1;14;1996;3421;30;0.00;;3
1;15;1996;3421;30;0.00;;3
1;16;1996;3421;30;0.00;;3
8;17;1996;3421;30;4.87;;3
11;3;1996;3421;30;0.00;;3
11;17;1996;3421;30;12.00;;3
5;25;1997;3421;31;0.00;;3
5;26;1997;3421;31;7.00;;3
7;7;1997;3421;31;0.00;;3
7;9;1997;3421;31;4.87;;3
7;10;1997;3421;31;4.96;;3
7;11;1997;3421;31;3.75;;3
7;13;1997;3421;31;0.00;;3
1;7;1998;3421;32;0.00;;3
1;8;1998;3421;32;0.00;;3
1;9;1998;3421;32;0.00;;3
1;10;1998;3421;32;0.00;;3
3;23;1998;3421;32;3.00;;3
4;4;1998;3421;32;8.74;;3
7;10;1998;3421;32;4.50;5.10;1
7;11;1998;3421;32;0.00;1.63;1
7;31;1998;3421;32;2.50;;3
8;20;1998;3421;32;0.00;;3
8;21;1998;3421;32;0.00;;3
8;22;1998;3421;32;0.00;;3
9;2;1998;3421;32;7.80;;3
9;3;1998;3421;32;4.96;;3
9;4;1998;3421;32;0.00;;3
9;10;1998;3421;32;6.29;;3
10;3;1998;3421;32;0.00;;3
10;4;1998;3421;32;9.74;;3
10;5;1998;3421;32;0.00;;3
10;6;1998;3421;32;0.00;;3
11;18;1998;3421;32;4.96;;3
12;20;1998;3421;32;2.19;;3
2;14;1999;3421;33;5.62;;3
3;5;1999;3421;33;0.00;;3
3;8;1999;3421;33;5.00;;3
3;11;1999;3421;33;0.00;;3
3;12;1999;3421;33;0.00;;3
3;13;1999;3421;33;0.00;;3
12;8;1999;3421;33;0.00;;3
12;9;1999;3421;33;2.50;;3
12;10;1999;3421;33;2.30;;3
3;8;2000;3421;34;4.96;;3
9;13;2000;3421;34;0.00;;3
9;14;2000;3421;34;7.80;;3
9;15;2000;3421;34;0.00;;3
9;16;2000;3421;34;4.87;;3
9;17;2000;3421;34;0.00;;3
10;19;2000;3421;34;4.87;;3
10;20;2000;3421;34;0.00;;3
10;21;2000;3421;34;4.96;;3
10;22;2000;3421;34;0.00;;3
2;16;2001;3421;35;4.96;;3
2;17;2001;3421;35;0.00;;3
4;5;2001;3421;35;0.00;;3
4;6;2001;3421;35;0.00;;3
4;7;2001;3421;35;0.00;;3
5;14;2001;3421;35;0.00;;3
5;15;2001;3421;35;4.87;;3
7;18;2001;3421;35;0.00;;3
7;19;2001;3421;35;0.00;;3
7;20;2001;3421;35;0.00;;3
7;21;2001;3421;35;0.00;;3
9;19;2001;3421;35;0.00;;3
9;20;2001;3421;35;0.00;;3
9;21;2001;3421;35;0.00;;3
9;22;2001;3421;35;0.00;;3
10;24;2001;3421;35;4.96;;3
10;25;2001;3421;35;0.00;;3
10;26;2001;3421;35;0.00;;3
5;19;2000;3423;33;0.00;5.50;1
5;24;2000;3423;33;0.00;4.38;1
6;1;2000;3423;33;7.50;3.67;1
6;2;2000;3423;33;0.00;4.32;1
6;9;2000;3423;33;4.50;4.22;1
6;10;2000;3423;33;4.50;5.17;1
6;30;2000;3423;33;0.00;3.17;1
7;1;2000;3423;33;0.00;4.60;1
7;3;2000;3423;33;0.00;6.17;1
7;4;2000;3423;33;0.00;6.83;1
7;5;2000;3423;33;0.00;8.00;1
7;6;2000;3423;33;7.50;4.92;1
7;7;2000;3423;33;0.00;3.08;1
7;13;2000;3423;33;0.00;5.75;1
7;14;2000;3423;33;9.00;5.75;1
7;15;2000;3423;33;4.50;6.00;1
7;16;2000;3423;33;4.50;5.17;1
7;17;2000;3423;33;7.50;7.58;1
7;18;2000;3423;33;0.00;5.27;1
8;1;2000;3423;33;1.00;2.48;1
8;2;2000;3423;33;0.00;8.28;1
8;3;2000;3423;33;4.50;8.00;1
8;4;2000;3423;33;0.00;6.73;1
8;5;2000;3423;33;0.00;6.83;1
11;27;2000;3423;33;0.00;;3
11;28;2000;3423;33;0.00;;3
11;29;2000;3423;33;0.00;;3
11;30;2000;3423;33;0.00;;3
12;1;2000;3423;33;0.00;;3
12;2;2000;3423;33;0.00;;3
1;9;2001;3423;34;0.00;;3
1;10;2001;3423;34;8.74;;3
1;11;2001;3423;34;0.00;;3
1;12;2001;3423;34;4.87;;3
3;18;2005;3423;38;0.00;;3
4;25;2006;3423;39;0.00;;3
5;10;2006;3423;39;0.00;;3
7;30;1995;3425;28;10.54;;3
8;10;1995;3425;28;1.20;;3
8;20;1995;3425;28;8.71;;3
8;21;1995;3425;28;7.50;;3
9;10;1995;3425;28;1.80;;3
11;11;1995;3425;28;0.90;;3
11;12;1995;3425;28;0.90;;3
12;16;1995;3425;28;0.00;;3
12;17;1995;3425;28;0.00;;3
1;2;1996;3425;29;4.25;;3
1;21;1996;3425;29;31.26;;3
3;10;1996;3425;29;0.00;;3
10;7;1996;3425;29;7.50;;3
10;28;1996;3425;29;4.96;;3
12;3;1996;3425;29;1.80;;3
12;15;1996;3425;29;20.52;;3
5;29;1997;3425;30;11.08;;3
